created_at,flowrate
2022-11-23 08:06:13+00:00,10.44
2022-11-23 08:12:37+00:00,10.44
2022-11-23 08:19:01+00:00,10.4
2022-11-24 06:42:26+00:00,10.38
2022-11-24 06:48:50+00:00,10.46
2022-11-24 06:55:15+00:00,10.39
2022-11-24 07:03:16+00:00,10.42
2022-11-24 07:09:40+00:00,10.41
2022-11-24 07:16:04+00:00,10.43
2022-11-25 07:10:22+00:00,10.57
2022-11-25 07:18:22+00:00,10.43
2022-11-25 07:24:49+00:00,10.57
2022-11-25 07:32:48+00:00,10.42
2022-11-25 07:39:12+00:00,10.51
2022-11-25 07:47:12+00:00,10.54
2022-11-25 07:53:36+00:00,10.33
2022-11-26 04:31:07+00:00,10.47
2022-11-26 04:39:07+00:00,10.48
2022-11-26 04:47:07+00:00,10.47
2022-11-26 04:55:07+00:00,10.44
2022-11-26 05:03:08+00:00,10.32
2022-11-26 05:11:07+00:00,10.42
2022-11-27 04:13:49+00:00,10.54
2022-11-27 04:21:49+00:00,10.5
2022-11-27 04:29:50+00:00,10.55
2022-11-27 04:37:50+00:00,10.43
2022-11-27 04:45:50+00:00,10.34
2022-11-27 04:53:50+00:00,10.42
2022-11-28 03:14:45+00:00,10.54
2022-11-28 03:25:57+00:00,10.49
2022-11-28 03:37:09+00:00,10.41
2022-11-28 03:46:44+00:00,10.42
2022-11-29 01:48:37+00:00,10.51
2022-11-29 01:53:25+00:00,10.49
2022-11-29 01:59:49+00:00,10.47
2022-11-29 02:06:13+00:00,10.47
2022-11-29 02:12:37+00:00,10.38
2022-11-29 02:19:02+00:00,10.38
2022-11-29 02:25:25+00:00,10.49
2022-11-30 01:40:50+00:00,10.46
2022-11-30 01:47:14+00:00,10.42
2022-11-30 01:53:38+00:00,10.4
2022-11-30 02:00:01+00:00,10.35
2022-11-30 02:04:49+00:00,10.36
2022-11-30 02:11:13+00:00,10.41
2022-11-30 02:17:37+00:00,10.38
2022-11-30 02:24:01+00:00,10.46
2022-11-30 12:35:21+00:00,7.95
2022-12-01 02:16:47+00:00,10.6
2022-12-01 02:23:11+00:00,10.57
2022-12-01 02:29:35+00:00,10.56
2022-12-01 02:35:58+00:00,10.58
2022-12-01 02:40:46+00:00,10.52
2022-12-01 02:47:10+00:00,10.5
2022-12-01 02:53:34+00:00,10.41
2022-12-01 11:24:12+00:00,11.14
2022-12-01 11:30:35+00:00,10.48
2022-12-01 11:37:00+00:00,10.43
2022-12-01 11:43:24+00:00,10.44
2022-12-01 11:49:48+00:00,10.41
2022-12-01 11:56:12+00:00,10.46
2022-12-01 12:02:36+00:00,10.56
2022-12-02 14:21:33+00:00,10.56
2022-12-02 14:27:57+00:00,10.43
2022-12-02 14:34:21+00:00,10.55
2022-12-02 14:42:21+00:00,10.54
2022-12-02 14:48:45+00:00,10.48
2022-12-02 14:55:09+00:00,10.51
2022-12-02 15:01:33+00:00,10.42
2022-12-03 09:38:20+00:00,10.43
2022-12-03 09:44:44+00:00,10.39
2022-12-03 09:51:08+00:00,10.38
2022-12-03 09:57:32+00:00,10.45
2022-12-03 10:05:32+00:00,10.36
2022-12-03 10:11:56+00:00,10.4
2022-12-03 10:18:20+00:00,10.37
2022-12-04 13:21:00+00:00,10.5
2022-12-04 13:27:23+00:00,10.58
2022-12-04 13:33:47+00:00,10.49
2022-12-04 13:40:11+00:00,10.51
2022-12-04 13:46:35+00:00,10.43
2022-12-04 13:54:35+00:00,10.44
2022-12-05 11:49:26+00:00,10.54
2022-12-05 11:55:50+00:00,10.53
2022-12-05 12:03:50+00:00,10.52
2022-12-05 12:10:13+00:00,10.51
2022-12-05 12:16:37+00:00,10.49
2022-12-05 12:21:25+00:00,10.36
2022-12-05 12:27:49+00:00,10.35
2022-12-06 14:08:25+00:00,10.56
2022-12-06 14:14:50+00:00,10.62
2022-12-06 14:21:14+00:00,10.43
2022-12-06 14:27:37+00:00,10.53
2022-12-06 14:34:01+00:00,10.53
2022-12-06 14:40:25+00:00,10.41
2022-12-06 14:46:49+00:00,10.45
2022-12-07 13:41:40+00:00,10.64
2022-12-07 13:48:04+00:00,10.59
2022-12-07 13:54:28+00:00,10.5
2022-12-07 14:00:52+00:00,10.62
2022-12-07 14:07:16+00:00,10.49
2022-12-07 14:15:17+00:00,10.57
2022-12-07 14:21:41+00:00,10.5
2022-12-08 18:39:19+00:00,10.59
2022-12-08 18:47:18+00:00,10.62
2022-12-08 18:53:42+00:00,10.48
2022-12-10 03:01:56+00:00,10.5
2022-12-10 03:09:56+00:00,10.34
2022-12-10 03:17:56+00:00,10.28
2022-12-10 03:25:56+00:00,10.4
2022-12-10 03:32:20+00:00,10.32
2022-12-10 03:40:20+00:00,10.38
2022-12-10 03:46:44+00:00,10.18
2022-12-10 07:03:27+00:00,10.7
2022-12-10 07:11:27+00:00,10.62
2022-12-10 07:19:29+00:00,10.55
2022-12-10 07:25:53+00:00,10.67
2022-12-10 07:33:53+00:00,10.72
2022-12-10 07:41:53+00:00,10.6
2022-12-11 06:04:34+00:00,11.81
2022-12-11 06:12:34+00:00,10.57
2022-12-11 06:20:34+00:00,10.42
2022-12-11 06:26:58+00:00,10.52
2022-12-11 06:34:58+00:00,10.44
2022-12-11 06:42:58+00:00,10.42
2022-12-12 07:16:31+00:00,10.72
2022-12-12 07:24:31+00:00,10.6
2022-12-12 07:30:55+00:00,10.66
2022-12-12 07:38:54+00:00,10.58
2022-12-12 07:47:03+00:00,10.47
2022-12-13 07:07:47+00:00,10.45
2022-12-13 07:15:50+00:00,10.42
2022-12-13 07:23:50+00:00,10.37
2022-12-13 07:33:27+00:00,10.44
2022-12-13 07:41:27+00:00,10.43
2022-12-14 08:06:16+00:00,10.58
2022-12-14 08:12:40+00:00,10.51
2022-12-14 08:19:04+00:00,10.53
2022-12-14 08:25:29+00:00,10.49
2022-12-14 08:30:17+00:00,10.53
2022-12-14 08:36:41+00:00,10.47
2022-12-14 08:43:05+00:00,10.49
2022-12-15 09:17:49+00:00,11.03
2022-12-15 09:24:14+00:00,10.4
2022-12-15 09:30:38+00:00,10.51
2022-12-15 09:35:26+00:00,10.45
2022-12-15 09:41:51+00:00,10.36
2022-12-15 09:48:15+00:00,10.38
2022-12-15 09:54:42+00:00,10.41
2022-12-15 10:01:06+00:00,10.38
2022-12-16 04:59:00+00:00,10.33
2022-12-16 05:03:47+00:00,10.39
2022-12-16 05:10:12+00:00,10.37
2022-12-16 05:16:36+00:00,10.32
2022-12-16 05:21:24+00:00,10.28
2022-12-16 05:27:48+00:00,10.41
2022-12-16 05:32:36+00:00,10.24
2022-12-16 05:39:01+00:00,10.23
2022-12-19 07:11:24+00:00,10.5
2022-12-19 07:17:48+00:00,10.44
2022-12-19 07:22:36+00:00,10.44
2022-12-19 07:29:00+00:00,10.53
2022-12-19 07:33:49+00:00,10.62
2022-12-19 07:40:13+00:00,10.6
2022-12-19 07:45:01+00:00,10.58
2022-12-20 04:30:17+00:00,10.37
2022-12-20 04:36:41+00:00,10.37
2022-12-20 04:41:29+00:00,10.3
2022-12-20 04:47:53+00:00,10.18
2022-12-20 04:52:41+00:00,10.08
2022-12-20 04:59:06+00:00,10.21
2022-12-20 05:03:54+00:00,10.14
2022-12-20 05:10:18+00:00,10.27
2022-12-21 05:28:57+00:00,10.54
2022-12-21 05:36:57+00:00,10.52
2022-12-21 05:46:34+00:00,10.47
2022-12-21 05:54:34+00:00,10.42
2022-12-21 06:02:34+00:00,10.44
2022-12-21 06:10:34+00:00,10.31
2022-12-23 04:54:18+00:00,10.72
2022-12-23 05:03:54+00:00,10.41
2022-12-23 05:13:30+00:00,10.41
2022-12-23 05:23:06+00:00,10.38
2022-12-23 05:32:42+00:00,10.37
2022-12-23 15:49:42+00:00,10.73
2022-12-23 15:57:42+00:00,10.45
2022-12-23 16:07:20+00:00,10.53
2022-12-23 16:16:59+00:00,10.47
2022-12-23 16:25:02+00:00,10.43
2022-12-26 10:06:12+00:00,11.01
2022-12-26 10:15:48+00:00,10.42
2022-12-26 10:27:00+00:00,10.39
2022-12-26 10:36:36+00:00,10.46
2022-12-26 10:46:12+00:00,10.39
2022-12-27 15:50:54+00:00,10.99
2022-12-27 16:02:07+00:00,10.53
2022-12-27 16:11:43+00:00,10.34
2022-12-27 16:21:19+00:00,10.39
2022-12-27 16:32:31+00:00,10.48
2022-12-28 22:59:54+00:00,10.56
2022-12-28 23:11:06+00:00,10.42
2022-12-28 23:22:18+00:00,10.42
2022-12-28 23:33:30+00:00,10.42
2022-12-29 11:38:38+00:00,10.62
2022-12-29 11:51:27+00:00,10.57
2022-12-29 12:02:39+00:00,10.64
2022-12-29 12:13:54+00:00,10.4
2022-12-30 08:14:59+00:00,10.55
2022-12-30 08:27:47+00:00,10.51
2022-12-30 08:38:59+00:00,10.58
2022-12-30 08:51:48+00:00,10.4
2023-01-02 05:32:01+00:00,10.33
2023-01-02 23:59:36+00:00,10.36
2023-01-03 00:10:48+00:00,10.33
2023-01-03 00:23:36+00:00,10.09
2023-01-03 00:33:12+00:00,10.25
2023-01-03 08:55:50+00:00,11.16
2023-01-03 09:08:38+00:00,10.42
2023-01-03 09:21:27+00:00,10.36
2023-01-03 09:32:39+00:00,10.39
2023-01-04 06:23:51+00:00,10.44
2023-01-04 06:36:40+00:00,10.47
2023-01-04 06:49:28+00:00,10.31
2023-01-05 04:06:52+00:00,10.38
2023-01-05 04:18:04+00:00,10.29
2023-01-05 04:30:52+00:00,10.38
2023-01-05 04:42:04+00:00,10.34
2023-01-06 01:03:49+00:00,10.43
2023-01-06 01:16:56+00:00,10.45
2023-01-06 01:29:47+00:00,10.33
2023-01-06 01:42:37+00:00,10.33
2023-01-06 13:58:04+00:00,10.34
2023-01-06 14:09:18+00:00,10.27
2023-01-06 14:22:08+00:00,10.37
2023-01-06 14:34:58+00:00,10.34
2023-01-07 12:06:03+00:00,10.41
2023-01-07 12:20:29+00:00,10.37
2023-01-07 12:33:19+00:00,10.39
2023-01-08 09:06:12+00:00,10.49
2023-01-08 09:20:39+00:00,10.34
2023-01-08 09:35:08+00:00,10.33
2023-01-09 04:30:19+00:00,10.39
2023-01-09 04:44:45+00:00,10.47
2023-01-09 04:59:14+00:00,10.35
2023-01-09 05:13:46+00:00,10.36
2023-01-09 13:00:41+00:00,10.39
2023-01-09 13:16:46+00:00,10.28
2023-01-09 13:29:38+00:00,10.26
2023-01-10 10:56:09+00:00,10.45
2023-01-10 11:12:13+00:00,10.33
2023-01-10 11:28:15+00:00,10.35
2023-01-11 05:06:05+00:00,10.41
2023-01-11 05:25:23+00:00,10.3
2023-01-13 07:37:01+00:00,10.42
2023-01-13 08:02:49+00:00,10.42
2023-01-14 01:55:41+00:00,10.43
2023-01-14 02:18:14+00:00,10.36
2023-01-14 17:44:43+00:00,10.4
2023-01-14 18:07:20+00:00,10.37
2023-01-15 16:49:57+00:00,10.5
2023-01-16 16:01:47+00:00,10.47
2023-01-17 19:25:17+00:00,10.51
2023-01-18 14:44:49+00:00,10.57
2023-01-18 15:13:48+00:00,10.36
2023-01-19 16:29:22+00:00,10.62
2023-01-19 17:01:38+00:00,10.45
2023-01-20 08:57:28+00:00,10.49
2023-01-20 09:37:38+00:00,10.36
2023-01-21 04:48:00+00:00,10.23
2023-01-22 05:29:35+00:00,10.33
2023-01-23 05:16:23+00:00,10.43
2023-01-24 03:23:29+00:00,10.44
2023-01-24 22:28:11+00:00,10.45
2023-01-25 14:06:13+00:00,10.35
2023-01-26 09:25:28+00:00,10.45
2023-01-27 07:08:41+00:00,10.52
2023-01-28 05:55:30+00:00,10.4
2023-01-28 13:00:09+00:00,10.27
2023-01-29 16:45:36+00:00,10.4
2023-01-30 10:20:39+00:00,10.32
2023-01-31 06:35:23+00:00,10.54
2023-02-02 04:19:45+00:00,10.19
2023-02-03 03:30:14+00:00,10.48
2023-02-03 03:51:12+00:00,10.26
2023-02-03 04:10:37+00:00,10.27
2023-02-03 09:32:36+00:00,10.42
2023-02-03 10:00:38+00:00,10.4
2023-02-04 06:00:30+00:00,10.46
2023-02-04 06:09:45+00:00,10.38
2023-02-04 06:20:35+00:00,10.19
2023-02-04 06:29:52+00:00,10.21
2023-02-05 06:09:27+00:00,7.97
2023-02-05 06:20:16+00:00,10.29
2023-02-05 06:29:32+00:00,10.31
2023-02-05 06:40:17+00:00,10.32
2023-02-05 06:49:34+00:00,10.2
2023-02-06 03:40:27+00:00,10.36
2023-02-06 03:49:42+00:00,10.3
2023-02-06 04:00:29+00:00,10.34
2023-02-06 04:09:43+00:00,10.3
2023-02-06 04:20:32+00:00,10.28
2023-02-07 02:40:36+00:00,10.47
2023-02-07 02:49:52+00:00,10.43
2023-02-07 02:59:08+00:00,10.42
2023-02-07 03:09:54+00:00,10.41
2023-02-07 03:19:09+00:00,10.44
2023-02-07 18:40:41+00:00,10.26
2023-02-07 18:50:00+00:00,10.38
2023-02-07 18:59:15+00:00,10.33
2023-02-07 19:10:01+00:00,10.33
2023-02-08 10:50:25+00:00,11.21
2023-02-08 10:59:40+00:00,10.5
2023-02-08 11:10:27+00:00,10.35
2023-02-08 11:19:48+00:00,10.36
2023-02-08 11:29:02+00:00,10.35
2023-02-09 07:59:19+00:00,10.95
2023-02-09 08:10:08+00:00,10.37
2023-02-09 08:19:23+00:00,10.34
2023-02-09 08:30:11+00:00,10.42
2023-02-09 08:39:26+00:00,10.37
2023-02-10 04:59:51+00:00,10.28
2023-02-10 05:09:06+00:00,10.33
2023-02-10 05:19:51+00:00,10.19
2023-02-10 05:29:08+00:00,10.32
2023-02-10 05:39:55+00:00,10.26
2023-02-10 13:09:39+00:00,10.46
2023-02-10 13:18:54+00:00,10.34
2023-02-10 13:29:48+00:00,10.37
2023-02-10 13:39:03+00:00,10.34
2023-02-10 13:49:50+00:00,10.26
2023-02-11 08:19:21+00:00,10.37
2023-02-11 08:30:08+00:00,10.35
2023-02-11 08:39:29+00:00,10.33
2023-02-11 08:50:17+00:00,10.22
2023-02-12 07:29:16+00:00,10.48
2023-02-12 07:40:03+00:00,10.64
2023-02-12 07:49:21+00:00,10.5
2023-02-12 08:00:11+00:00,10.47
2023-02-12 08:09:28+00:00,10.47
2023-02-13 04:00:27+00:00,10.76
2023-02-13 04:09:42+00:00,10.37
2023-02-13 04:18:59+00:00,10.29
2023-02-13 04:29:51+00:00,10.34
2023-02-13 04:39:25+00:00,10.31
2023-02-13 22:20:06+00:00,10.31
2023-02-13 22:29:19+00:00,10.39
2023-02-13 22:40:08+00:00,10.25
2023-02-13 22:49:23+00:00,10.27
2023-02-14 15:39:49+00:00,10.41
2023-02-14 15:49:05+00:00,10.28
2023-02-14 15:59:54+00:00,10.5
2023-02-14 16:09:13+00:00,10.38
2023-02-14 16:20:02+00:00,10.3
2023-02-15 07:10:19+00:00,10.43
2023-02-15 07:19:34+00:00,10.32
2023-02-15 07:30:20+00:00,10.39
2023-02-15 07:39:34+00:00,10.27
2023-02-15 07:50:25+00:00,10.27
2023-02-16 04:29:24+00:00,10.76
2023-02-16 04:40:24+00:00,10.19
2023-02-16 04:49:44+00:00,10.05
2023-02-16 04:59:01+00:00,10.15
2023-02-16 05:09:50+00:00,10.16
2023-02-16 19:20:06+00:00,10.43
2023-02-16 19:29:23+00:00,10.37
2023-02-16 19:40:11+00:00,10.43
2023-02-16 19:49:29+00:00,10.35
2023-02-17 05:59:45+00:00,10.23
2023-02-17 06:09:01+00:00,10.25
2023-02-17 06:29:06+00:00,10.26
2023-02-17 06:39:54+00:00,10.19
2023-02-17 06:49:09+00:00,10.28
2023-02-17 11:19:20+00:00,10.85
2023-02-17 11:30:07+00:00,10.26
2023-02-17 11:39:22+00:00,10.23
2023-02-17 11:50:12+00:00,10.24
2023-02-17 11:59:29+00:00,10.35
2023-02-18 00:29:46+00:00,10.44
2023-02-18 00:39:02+00:00,10.27
2023-02-18 00:49:49+00:00,10.32
2023-02-18 00:59:04+00:00,10.37
2023-02-18 01:09:50+00:00,10.17
2023-02-18 10:39:28+00:00,10.4
2023-02-18 10:50:21+00:00,10.38
2023-02-18 10:59:38+00:00,10.34
2023-02-18 11:10:26+00:00,10.31
2023-02-18 11:19:41+00:00,10.32
2023-02-19 04:09:24+00:00,10.4
2023-02-19 04:20:14+00:00,10.35
2023-02-19 04:29:30+00:00,10.31
2023-02-19 04:40:18+00:00,10.38
2023-02-19 04:49:33+00:00,10.35
2023-02-19 16:20:14+00:00,10.46
2023-02-19 16:29:29+00:00,10.44
2023-02-19 16:40:18+00:00,10.28
2023-02-19 16:49:33+00:00,10.2
2023-02-19 17:00:22+00:00,10.2
2023-02-20 05:09:05+00:00,10.36
2023-02-20 05:19:59+00:00,10.24
2023-02-20 05:29:14+00:00,10.42
2023-02-20 05:39:58+00:00,10.34
2023-02-20 16:39:23+00:00,10.35
2023-02-20 16:50:13+00:00,10.33
2023-02-20 16:59:30+00:00,10.3
2023-02-20 17:10:18+00:00,10.21
2023-02-21 05:20:17+00:00,10.45
2023-02-21 05:29:34+00:00,10.29
2023-02-21 05:40:22+00:00,10.39
2023-02-21 05:49:37+00:00,10.25
2023-02-21 06:00:26+00:00,10.25
2023-02-23 15:59:15+00:00,10.33
2023-02-23 16:10:02+00:00,10.27
2023-02-23 16:19:19+00:00,10.31
2023-02-23 16:30:10+00:00,10.28
2023-02-23 16:39:25+00:00,10.08
2023-02-24 03:19:01+00:00,10.5
2023-02-24 03:29:50+00:00,10.39
2023-02-24 03:39:06+00:00,10.24
2023-02-24 03:49:55+00:00,10.24
2023-02-24 03:59:10+00:00,10.25
2023-02-24 07:38:59+00:00,10.38
2023-02-24 07:49:48+00:00,10.26
2023-02-24 07:59:06+00:00,10.27
2023-02-24 08:09:54+00:00,10.23
2023-02-24 08:19:11+00:00,10.2
2023-02-24 13:59:16+00:00,11.46
2023-02-24 14:10:05+00:00,10.3
2023-02-24 14:19:20+00:00,10.26
2023-02-24 14:30:08+00:00,10.22
2023-02-24 14:39:26+00:00,10.27
2023-02-25 03:20:08+00:00,10.37
2023-02-25 03:29:24+00:00,10.41
2023-02-25 03:38:57+00:00,10.16
2023-02-25 03:49:49+00:00,10.34
2023-02-25 03:59:08+00:00,10.27
2023-02-25 07:40:18+00:00,10.35
2023-02-25 07:49:37+00:00,10.32
2023-02-25 08:00:30+00:00,10.38
2023-02-25 08:09:47+00:00,10.36
2023-02-25 08:19:04+00:00,10.28
2023-02-25 16:29:05+00:00,10.6
2023-02-25 16:39:55+00:00,10.38
2023-02-25 16:49:12+00:00,10.37
2023-02-25 17:00:00+00:00,10.45
2023-02-25 17:09:16+00:00,10.32
2023-02-26 05:29:17+00:00,10.33
2023-02-26 05:38:34+00:00,10.24
2023-02-26 05:49:25+00:00,10.27
2023-02-26 05:58:41+00:00,10.17
2023-02-26 06:09:30+00:00,10.2
2023-02-26 15:19:45+00:00,10.43
2023-02-26 15:29:01+00:00,10.43
2023-02-26 15:39:50+00:00,10.31
2023-02-26 15:49:05+00:00,10.33
2023-02-26 15:58:23+00:00,10.46
2023-02-27 03:38:47+00:00,9.13
2023-02-27 03:49:36+00:00,10.28
2023-02-27 03:58:52+00:00,10.29
2023-02-27 04:09:41+00:00,10.39
2023-02-27 04:18:58+00:00,10.18
2023-02-27 10:09:58+00:00,10.38
2023-02-27 10:19:14+00:00,10.39
2023-02-27 10:30:02+00:00,10.28
2023-02-27 10:39:18+00:00,10.21
2023-02-27 10:50:07+00:00,10.2
2023-02-27 22:10:20+00:00,10.28
2023-02-27 22:19:35+00:00,10.21
2023-02-27 22:30:26+00:00,10.26
2023-02-27 22:39:42+00:00,10.07
2023-02-28 06:09:17+00:00,10.36
2023-02-28 06:20:08+00:00,10.27
2023-02-28 06:29:26+00:00,10.31
2023-02-28 06:40:14+00:00,10.22
2023-02-28 06:49:31+00:00,10.2
2023-02-28 15:30:31+00:00,10.41
2023-02-28 15:39:48+00:00,10.28
2023-02-28 15:49:03+00:00,10.31
2023-02-28 15:59:51+00:00,10.29
2023-02-28 16:09:07+00:00,10.27
2023-03-01 04:20:17+00:00,10.31
2023-03-01 04:29:35+00:00,10.31
2023-03-01 04:40:22+00:00,10.27
2023-03-01 04:49:38+00:00,10.33
2023-03-01 05:00:27+00:00,10.3
2023-03-01 13:39:56+00:00,10.26
2023-03-01 13:49:14+00:00,10.25
2023-03-01 14:00:02+00:00,10.27
2023-03-01 14:09:18+00:00,10.22
2023-03-01 14:20:07+00:00,10.26
2023-03-02 04:39:31+00:00,10.32
2023-03-02 04:50:19+00:00,10.36
2023-03-02 04:54:57+00:00,10.35
2023-03-02 05:09:11+00:00,10.29
2023-03-02 05:20:28+00:00,10.21
2023-03-02 18:10:09+00:00,10.43
2023-03-02 18:19:25+00:00,10.28
2023-03-02 18:30:16+00:00,10.42
2023-03-02 18:39:33+00:00,10.31
2023-03-03 05:19:14+00:00,10.28
2023-03-03 05:30:03+00:00,10.19
2023-03-03 05:39:23+00:00,10.14
2023-03-03 05:50:11+00:00,10.14
2023-03-03 05:59:26+00:00,10.25
2023-03-03 11:59:49+00:00,10.72
2023-03-03 12:09:07+00:00,10.33
2023-03-03 12:19:56+00:00,10.24
2023-03-03 12:29:13+00:00,10.26
2023-03-03 12:40:02+00:00,10.24
2023-03-04 04:30:15+00:00,10.49
2023-03-04 04:39:33+00:00,10.33
2023-03-04 04:50:23+00:00,10.43
2023-03-04 04:59:40+00:00,10.35
2023-03-04 05:10:30+00:00,10.3
2023-03-04 22:19:29+00:00,10.36
2023-03-04 22:30:17+00:00,10.36
2023-03-04 22:39:32+00:00,10.39
2023-03-04 22:50:21+00:00,10.36
2023-03-05 14:59:25+00:00,10.52
2023-03-05 15:10:14+00:00,10.5
2023-03-05 15:19:34+00:00,10.46
2023-03-05 15:30:24+00:00,10.47
2023-03-05 15:39:39+00:00,10.37
2023-03-06 09:40:26+00:00,10.4
2023-03-06 09:49:43+00:00,10.48
2023-03-06 09:59:03+00:00,10.39
2023-03-06 10:09:56+00:00,10.37
2023-03-07 04:59:15+00:00,10.42
2023-03-07 05:10:01+00:00,10.45
2023-03-07 05:19:18+00:00,10.42
2023-03-07 05:30:09+00:00,10.34
2023-03-07 18:10:00+00:00,10.22
2023-03-07 18:19:16+00:00,10.2
2023-03-07 18:30:10+00:00,10.18
2023-03-07 18:39:27+00:00,10.15
2023-03-07 18:50:16+00:00,10.04
2023-03-08 01:40:04+00:00,10.17
2023-03-08 15:59:56+00:00,10.48
2023-03-08 16:09:16+00:00,10.45
2023-03-09 03:29:05+00:00,10.51
2023-03-09 03:39:55+00:00,10.43
2023-03-09 03:49:16+00:00,8.7
2023-03-09 05:29:54+00:00,10.48
2023-03-09 05:39:11+00:00,10.44
2023-03-09 05:50:00+00:00,10.42
2023-03-09 05:59:16+00:00,10.38
2023-03-09 06:10:07+00:00,10.39
2023-03-09 06:19:25+00:00,10.44
2023-03-09 06:30:15+00:00,10.43
2023-03-09 06:39:33+00:00,10.38
2023-03-09 07:29:11+00:00,10.34
2023-03-09 07:40:02+00:00,10.34
2023-03-09 07:49:19+00:00,10.37
2023-03-09 08:00:10+00:00,10.37
2023-03-09 08:09:28+00:00,10.2
2023-03-09 13:09:47+00:00,10.22
2023-03-09 13:19:05+00:00,10.21
2023-03-09 13:29:54+00:00,10.18
2023-03-10 06:59:02+00:00,10.66
2023-03-10 07:09:53+00:00,10.25
2023-03-10 07:19:09+00:00,10.23
2023-03-10 07:30:02+00:00,10.24
2023-03-10 07:39:19+00:00,10.29
2023-03-11 02:49:06+00:00,10.39
2023-03-11 02:59:56+00:00,10.36
2023-03-11 03:09:12+00:00,10.35
2023-03-11 03:20:05+00:00,10.34
2023-03-11 03:29:22+00:00,10.3
2023-03-11 14:00:26+00:00,10.19
2023-03-11 14:09:43+00:00,10.4
2023-03-11 14:19:02+00:00,10.22
2023-03-11 14:29:51+00:00,10.26
2023-03-11 14:39:09+00:00,10.22
2023-03-12 10:10:03+00:00,10.42
2023-03-12 10:19:20+00:00,10.42
2023-03-12 10:30:10+00:00,10.4
2023-03-12 10:39:26+00:00,10.42
2023-03-12 10:50:19+00:00,10.24
2023-03-13 04:20:27+00:00,10.31
2023-03-13 04:29:46+00:00,10.38
2023-03-13 04:39:05+00:00,10.38
2023-03-13 04:49:56+00:00,10.29
2023-03-13 04:59:15+00:00,10.24
2023-03-14 01:39:08+00:00,10.31
2023-03-14 01:49:59+00:00,10.3
2023-03-14 01:59:16+00:00,10.23
2023-03-14 02:10:10+00:00,10.31
2023-03-14 02:19:28+00:00,10.34
2023-03-15 10:19:21+00:00,10.42
2023-03-15 10:30:21+00:00,10.4
2023-03-15 10:39:40+00:00,10.41
2023-03-15 10:50:32+00:00,10.21
2023-03-15 10:59:54+00:00,10.19
2023-03-16 04:29:01+00:00,10.57
2023-03-16 04:39:52+00:00,10.31
2023-03-16 04:49:10+00:00,10.33
2023-03-16 05:00:01+00:00,10.28
2023-03-16 05:09:19+00:00,10.26
2023-03-17 02:39:14+00:00,10.61
2023-03-17 02:48:31+00:00,10.4
2023-03-17 02:59:24+00:00,10.39
2023-03-17 03:08:42+00:00,10.38
2023-03-17 03:19:33+00:00,10.4
2023-03-17 16:09:38+00:00,10.49
2023-03-17 16:20:31+00:00,10.45
2023-03-17 16:29:49+00:00,10.43
2023-03-17 16:39:06+00:00,10.32
2023-03-18 08:29:52+00:00,10.31
2023-03-18 08:39:13+00:00,10.3
2023-03-18 08:50:05+00:00,10.2
2023-03-18 08:59:22+00:00,10.29
2023-03-18 09:10:12+00:00,10.16
2023-03-19 07:29:47+00:00,10.43
2023-03-19 07:39:39+00:00,10.47
2023-03-19 07:50:30+00:00,10.37
2023-03-19 07:59:48+00:00,10.31
2023-03-19 08:09:07+00:00,10.36
2023-03-20 03:59:28+00:00,10.39
2023-03-20 04:10:26+00:00,10.29
2023-03-20 04:19:41+00:00,10.3
2023-03-20 04:28:56+00:00,10.2
2023-03-20 04:39:52+00:00,10.23
2023-03-21 00:50:13+00:00,10.35
2023-03-21 00:59:31+00:00,10.45
2023-03-21 01:10:21+00:00,10.33
2023-03-21 01:19:46+00:00,10.37
2023-03-21 01:29:05+00:00,10.32
2023-03-21 14:00:28+00:00,10.38
2023-03-21 14:09:46+00:00,10.44
2023-03-21 14:19:03+00:00,10.29
2023-03-21 14:29:51+00:00,10.32
2023-03-21 14:39:08+00:00,10.28
2023-03-22 09:39:19+00:00,10.4
2023-03-22 09:50:12+00:00,10.35
2023-03-22 09:59:30+00:00,10.32
2023-03-22 10:10:23+00:00,10.31
2023-03-22 10:19:40+00:00,10.33
2023-03-23 04:19:42+00:00,10.38
2023-03-23 04:30:31+00:00,10.34
2023-03-23 04:39:48+00:00,10.28
2023-03-23 04:49:04+00:00,10.24
2023-03-23 04:59:53+00:00,10.21
2023-03-24 00:40:18+00:00,10.44
2023-03-24 00:49:35+00:00,10.27
2023-03-24 01:00:23+00:00,10.32
2023-03-24 01:09:39+00:00,10.22
2023-03-24 01:20:31+00:00,10.29
2023-03-24 23:49:09+00:00,10.39
2023-03-25 00:00:01+00:00,10.34
2023-03-25 00:09:20+00:00,10.42
2023-03-25 05:57:47+00:00,10.52
2023-03-25 06:10:07+00:00,10.35
2023-03-25 06:19:24+00:00,10.22
2023-03-25 15:29:53+00:00,10.39
2023-03-25 15:39:09+00:00,10.38
2023-03-25 15:49:59+00:00,10.35
2023-03-26 06:59:41+00:00,10.43
2023-03-26 07:10:30+00:00,10.32
2023-03-26 07:19:45+00:00,10.28
2023-03-26 07:29:01+00:00,10.26
2023-03-27 01:59:32+00:00,10.49
2023-03-27 02:10:22+00:00,10.3
2023-03-27 02:19:39+00:00,10.42
2023-03-27 02:30:27+00:00,10.41
2023-03-27 12:09:21+00:00,10.44
2023-03-27 12:20:11+00:00,10.42
2023-03-27 12:29:28+00:00,10.42
